Phone Model,Operating System,Features,Brand,Warranty Period,Network Connections,Storage Capacity,Color Family,Memory RAM,Camera,Phone Screen Size
1532.json,6,-1,33,-1,-1,3,10,4,8,2
1532.json,6,-1,33,-1,-1,3,10,4,1,2
1532.json,6,-1,36,-1,-1,1,8,4,8,2
1532.json,6,-1,36,-1,-1,1,8,4,1,2
1532.json,6,-1,36,-1,-1,1,10,4,8,2
1532.json,6,-1,36,-1,-1,1,10,4,1,2
1532.json,6,-1,36,-1,-1,3,8,4,8,2
1532.json,6,-1,36,-1,-1,3,8,4,1,2
1532.json,6,-1,36,-1,-1,3,10,4,8,2
1532.json,6,-1,36,-1,-1,3,10,4,1,2
1542.json,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1551.json,6,-1,9,-1,0,2,8,6,1,4
1551.json,6,-1,9,-1,0,2,8,6,13,4
1551.json,6,-1,9,-1,0,2,9,6,1,4
1551.json,6,-1,9,-1,0,2,9,6,13,4
1551.json,6,-1,9,-1,0,2,10,6,1,4
1551.json,6,-1,9,-1,0,2,10,6,13,4
1551.json,6,-1,9,-1,0,2,12,6,1,4
1551.json,6,-1,9,-1,0,2,12,6,13,4
1551.json,6,-1,9,-1,0,2,20,6,1,4
1551.json,6,-1,9,-1,0,2,20,6,13,4
1551.json,6,-1,9,-1,0,5,8,6,1,4
1551.json,6,-1,9,-1,0,5,8,6,13,4
1551.json,6,-1,9,-1,0,5,9,6,1,4
1551.json,6,-1,9,-1,0,5,9,6,13,4
1551.json,6,-1,9,-1,0,5,10,6,1,4
1551.json,6,-1,9,-1,0,5,10,6,13,4
1551.json,6,-1,9,-1,0,5,12,6,1,4
1551.json,6,-1,9,-1,0,5,12,6,13,4
1551.json,6,-1,9,-1,0,5,20,6,1,4
1551.json,6,-1,9,-1,0,5,20,6,13,4
1551.json,6,-1,9,-1,0,6,8,6,1,4
1551.json,6,-1,9,-1,0,6,8,6,13,4
1551.json,6,-1,9,-1,0,6,9,6,1,4
1551.json,6,-1,9,-1,0,6,9,6,13,4
1551.json,6,-1,9,-1,0,6,10,6,1,4
1551.json,6,-1,9,-1,0,6,10,6,13,4
1551.json,6,-1,9,-1,0,6,12,6,1,4
1551.json,6,-1,9,-1,0,6,12,6,13,4
1551.json,6,-1,9,-1,0,6,20,6,1,4
1551.json,6,-1,9,-1,0,6,20,6,13,4
1551.json,6,-1,9,-1,0,7,8,6,1,4
1551.json,6,-1,9,-1,0,7,8,6,13,4
1551.json,6,-1,9,-1,0,7,9,6,1,4
1551.json,6,-1,9,-1,0,7,9,6,13,4
1551.json,6,-1,9,-1,0,7,10,6,1,4
1551.json,6,-1,9,-1,0,7,10,6,13,4
1551.json,6,-1,9,-1,0,7,12,6,1,4
1551.json,6,-1,9,-1,0,7,12,6,13,4
1551.json,6,-1,9,-1,0,7,20,6,1,4
1551.json,6,-1,9,-1,0,7,20,6,13,4
1551.json,6,-1,9,-1,0,8,8,6,1,4
1551.json,6,-1,9,-1,0,8,8,6,13,4
1551.json,6,-1,9,-1,0,8,9,6,1,4
1551.json,6,-1,9,-1,0,8,9,6,13,4
1551.json,6,-1,9,-1,0,8,10,6,1,4
1551.json,6,-1,9,-1,0,8,10,6,13,4
1551.json,6,-1,9,-1,0,8,12,6,1,4
1551.json,6,-1,9,-1,0,8,12,6,13,4
1551.json,6,-1,9,-1,0,8,20,6,1,4
1551.json,6,-1,9,-1,0,8,20,6,13,4
1551.json,6,-1,9,-1,0,9,8,6,1,4
1551.json,6,-1,9,-1,0,9,8,6,13,4
1551.json,6,-1,9,-1,0,9,9,6,1,4
1551.json,6,-1,9,-1,0,9,9,6,13,4
1551.json,6,-1,9,-1,0,9,10,6,1,4
1551.json,6,-1,9,-1,0,9,10,6,13,4
1551.json,6,-1,9,-1,0,9,12,6,1,4
1551.json,6,-1,9,-1,0,9,12,6,13,4
1551.json,6,-1,9,-1,0,9,20,6,1,4
1551.json,6,-1,9,-1,0,9,20,6,13,4
1551.json,6,-1,9,-1,0,15,8,6,1,4
1551.json,6,-1,9,-1,0,15,8,6,13,4
1551.json,6,-1,9,-1,0,15,9,6,1,4
1551.json,6,-1,9,-1,0,15,9,6,13,4
1551.json,6,-1,9,-1,0,15,10,6,1,4
1551.json,6,-1,9,-1,0,15,10,6,13,4
1551.json,6,-1,9,-1,0,15,12,6,1,4
1551.json,6,-1,9,-1,0,15,12,6,13,4
1551.json,6,-1,9,-1,0,15,20,6,1,4
1551.json,6,-1,9,-1,0,15,20,6,13,4
1554.json,6,-1,42,-1,0,5,8,8,1,2
1554.json,6,-1,42,-1,0,5,8,8,2,2
1554.json,6,-1,42,-1,0,5,8,8,3,2
1554.json,6,-1,42,-1,0,5,8,8,4,2
1554.json,6,-1,42,-1,0,5,8,8,5,2
1554.json,6,-1,42,-1,0,5,8,8,6,2
1554.json,6,-1,42,-1,0,5,8,8,10,2
1554.json,6,-1,42,-1,0,5,8,8,12,2
1554.json,6,-1,42,-1,0,5,8,8,14,2
1554.json,6,-1,42,-1,0,5,10,8,1,2
1554.json,6,-1,42,-1,0,5,10,8,2,2
1554.json,6,-1,42,-1,0,5,10,8,3,2
1554.json,6,-1,42,-1,0,5,10,8,4,2
1554.json,6,-1,42,-1,0,5,10,8,5,2
1554.json,6,-1,42,-1,0,5,10,8,6,2
1554.json,6,-1,42,-1,0,5,10,8,10,2
1554.json,6,-1,42,-1,0,5,10,8,12,2
1554.json,6,-1,42,-1,0,5,10,8,14,2
1554.json,6,-1,42,-1,0,5,19,8,1,2
1554.json,6,-1,42,-1,0,5,19,8,2,2
1554.json,6,-1,42,-1,0,5,19,8,3,2
1554.json,6,-1,42,-1,0,5,19,8,4,2
1554.json,6,-1,42,-1,0,5,19,8,5,2
1554.json,6,-1,42,-1,0,5,19,8,6,2
1554.json,6,-1,42,-1,0,5,19,8,10,2
1554.json,6,-1,42,-1,0,5,19,8,12,2
1554.json,6,-1,42,-1,0,5,19,8,14,2
1554.json,6,-1,42,-1,0,6,8,8,1,2
1554.json,6,-1,42,-1,0,6,8,8,2,2
1554.json,6,-1,42,-1,0,6,8,8,3,2
1554.json,6,-1,42,-1,0,6,8,8,4,2
1554.json,6,-1,42,-1,0,6,8,8,5,2
1554.json,6,-1,42,-1,0,6,8,8,6,2
1554.json,6,-1,42,-1,0,6,8,8,10,2
1554.json,6,-1,42,-1,0,6,8,8,12,2
1554.json,6,-1,42,-1,0,6,8,8,14,2
1554.json,6,-1,42,-1,0,6,10,8,1,2
1554.json,6,-1,42,-1,0,6,10,8,2,2
1554.json,6,-1,42,-1,0,6,10,8,3,2
1554.json,6,-1,42,-1,0,6,10,8,4,2
1554.json,6,-1,42,-1,0,6,10,8,5,2
1554.json,6,-1,42,-1,0,6,10,8,6,2
1554.json,6,-1,42,-1,0,6,10,8,10,2
1554.json,6,-1,42,-1,0,6,10,8,12,2
1554.json,6,-1,42,-1,0,6,10,8,14,2
1554.json,6,-1,42,-1,0,6,19,8,1,2
1554.json,6,-1,42,-1,0,6,19,8,2,2
1554.json,6,-1,42,-1,0,6,19,8,3,2
1554.json,6,-1,42,-1,0,6,19,8,4,2
1554.json,6,-1,42,-1,0,6,19,8,5,2
1554.json,6,-1,42,-1,0,6,19,8,6,2
1554.json,6,-1,42,-1,0,6,19,8,10,2
1554.json,6,-1,42,-1,0,6,19,8,12,2
1554.json,6,-1,42,-1,0,6,19,8,14,2
1554.json,6,-1,42,-1,0,7,8,8,1,2
1554.json,6,-1,42,-1,0,7,8,8,2,2
1554.json,6,-1,42,-1,0,7,8,8,3,2
1554.json,6,-1,42,-1,0,7,8,8,4,2
1554.json,6,-1,42,-1,0,7,8,8,5,2
1554.json,6,-1,42,-1,0,7,8,8,6,2
1554.json,6,-1,42,-1,0,7,8,8,10,2
1554.json,6,-1,42,-1,0,7,8,8,12,2
1554.json,6,-1,42,-1,0,7,8,8,14,2
1554.json,6,-1,42,-1,0,7,10,8,1,2
1554.json,6,-1,42,-1,0,7,10,8,2,2
1554.json,6,-1,42,-1,0,7,10,8,3,2
1554.json,6,-1,42,-1,0,7,10,8,4,2
1554.json,6,-1,42,-1,0,7,10,8,5,2
1554.json,6,-1,42,-1,0,7,10,8,6,2
1554.json,6,-1,42,-1,0,7,10,8,10,2
1554.json,6,-1,42,-1,0,7,10,8,12,2
1554.json,6,-1,42,-1,0,7,10,8,14,2
1554.json,6,-1,42,-1,0,7,19,8,1,2
1554.json,6,-1,42,-1,0,7,19,8,2,2
1554.json,6,-1,42,-1,0,7,19,8,3,2
1554.json,6,-1,42,-1,0,7,19,8,4,2
1554.json,6,-1,42,-1,0,7,19,8,5,2
1554.json,6,-1,42,-1,0,7,19,8,6,2
1554.json,6,-1,42,-1,0,7,19,8,10,2
1554.json,6,-1,42,-1,0,7,19,8,12,2
1554.json,6,-1,42,-1,0,7,19,8,14,2
1554.json,6,-1,42,-1,0,8,8,8,1,2
1554.json,6,-1,42,-1,0,8,8,8,2,2
1554.json,6,-1,42,-1,0,8,8,8,3,2
1554.json,6,-1,42,-1,0,8,8,8,4,2
1554.json,6,-1,42,-1,0,8,8,8,5,2
1554.json,6,-1,42,-1,0,8,8,8,6,2
1554.json,6,-1,42,-1,0,8,8,8,10,2
1554.json,6,-1,42,-1,0,8,8,8,12,2
1554.json,6,-1,42,-1,0,8,8,8,14,2
1554.json,6,-1,42,-1,0,8,10,8,1,2
1554.json,6,-1,42,-1,0,8,10,8,2,2
1554.json,6,-1,42,-1,0,8,10,8,3,2
1554.json,6,-1,42,-1,0,8,10,8,4,2
1554.json,6,-1,42,-1,0,8,10,8,5,2
1554.json,6,-1,42,-1,0,8,10,8,6,2
1554.json,6,-1,42,-1,0,8,10,8,10,2
1554.json,6,-1,42,-1,0,8,10,8,12,2
1554.json,6,-1,42,-1,0,8,10,8,14,2
1554.json,6,-1,42,-1,0,8,19,8,1,2
1554.json,6,-1,42,-1,0,8,19,8,2,2
1554.json,6,-1,42,-1,0,8,19,8,3,2
1554.json,6,-1,42,-1,0,8,19,8,4,2
1554.json,6,-1,42,-1,0,8,19,8,5,2
1554.json,6,-1,42,-1,0,8,19,8,6,2
1554.json,6,-1,42,-1,0,8,19,8,10,2
1554.json,6,-1,42,-1,0,8,19,8,12,2
1554.json,6,-1,42,-1,0,8,19,8,14,2
1554.json,6,-1,42,-1,0,9,8,8,1,2
1554.json,6,-1,42,-1,0,9,8,8,2,2
1554.json,6,-1,42,-1,0,9,8,8,3,2
1554.json,6,-1,42,-1,0,9,8,8,4,2
1554.json,6,-1,42,-1,0,9,8,8,5,2
1554.json,6,-1,42,-1,0,9,8,8,6,2
1554.json,6,-1,42,-1,0,9,8,8,10,2
1554.json,6,-1,42,-1,0,9,8,8,12,2
1554.json,6,-1,42,-1,0,9,8,8,14,2
1554.json,6,-1,42,-1,0,9,10,8,1,2
1554.json,6,-1,42,-1,0,9,10,8,2,2
1554.json,6,-1,42,-1,0,9,10,8,3,2
1554.json,6,-1,42,-1,0,9,10,8,4,2
1554.json,6,-1,42,-1,0,9,10,8,5,2
1554.json,6,-1,42,-1,0,9,10,8,6,2
1554.json,6,-1,42,-1,0,9,10,8,10,2
1554.json,6,-1,42,-1,0,9,10,8,12,2
1554.json,6,-1,42,-1,0,9,10,8,14,2
1554.json,6,-1,42,-1,0,9,19,8,1,2
1554.json,6,-1,42,-1,0,9,19,8,2,2
1554.json,6,-1,42,-1,0,9,19,8,3,2
1554.json,6,-1,42,-1,0,9,19,8,4,2
1554.json,6,-1,42,-1,0,9,19,8,5,2
1554.json,6,-1,42,-1,0,9,19,8,6,2
1554.json,6,-1,42,-1,0,9,19,8,10,2
1554.json,6,-1,42,-1,0,9,19,8,12,2
1554.json,6,-1,42,-1,0,9,19,8,14,2
1554.json,6,-1,42,-1,0,12,8,8,1,2
1554.json,6,-1,42,-1,0,12,8,8,2,2
1554.json,6,-1,42,-1,0,12,8,8,3,2
1554.json,6,-1,42,-1,0,12,8,8,4,2
1554.json,6,-1,42,-1,0,12,8,8,5,2
1554.json,6,-1,42,-1,0,12,8,8,6,2
1554.json,6,-1,42,-1,0,12,8,8,10,2
1554.json,6,-1,42,-1,0,12,8,8,12,2
1554.json,6,-1,42,-1,0,12,8,8,14,2
1554.json,6,-1,42,-1,0,12,10,8,1,2
1554.json,6,-1,42,-1,0,12,10,8,2,2
1554.json,6,-1,42,-1,0,12,10,8,3,2
1554.json,6,-1,42,-1,0,12,10,8,4,2
1554.json,6,-1,42,-1,0,12,10,8,5,2
1554.json,6,-1,42,-1,0,12,10,8,6,2
1554.json,6,-1,42,-1,0,12,10,8,10,2
1554.json,6,-1,42,-1,0,12,10,8,12,2
1554.json,6,-1,42,-1,0,12,10,8,14,2
1554.json,6,-1,42,-1,0,12,19,8,1,2
1554.json,6,-1,42,-1,0,12,19,8,2,2
1554.json,6,-1,42,-1,0,12,19,8,3,2
1554.json,6,-1,42,-1,0,12,19,8,4,2
1554.json,6,-1,42,-1,0,12,19,8,5,2
1554.json,6,-1,42,-1,0,12,19,8,6,2
1554.json,6,-1,42,-1,0,12,19,8,10,2
1554.json,6,-1,42,-1,0,12,19,8,12,2
1554.json,6,-1,42,-1,0,12,19,8,14,2
1554.json,6,-1,42,-1,0,15,8,8,1,2
1554.json,6,-1,42,-1,0,15,8,8,2,2
1554.json,6,-1,42,-1,0,15,8,8,3,2
1554.json,6,-1,42,-1,0,15,8,8,4,2
1554.json,6,-1,42,-1,0,15,8,8,5,2
1554.json,6,-1,42,-1,0,15,8,8,6,2
1554.json,6,-1,42,-1,0,15,8,8,10,2
1554.json,6,-1,42,-1,0,15,8,8,12,2
1554.json,6,-1,42,-1,0,15,8,8,14,2
1554.json,6,-1,42,-1,0,15,10,8,1,2
1554.json,6,-1,42,-1,0,15,10,8,2,2
1554.json,6,-1,42,-1,0,15,10,8,3,2
1554.json,6,-1,42,-1,0,15,10,8,4,2
1554.json,6,-1,42,-1,0,15,10,8,5,2
1554.json,6,-1,42,-1,0,15,10,8,6,2
1554.json,6,-1,42,-1,0,15,10,8,10,2
1554.json,6,-1,42,-1,0,15,10,8,12,2
1554.json,6,-1,42,-1,0,15,10,8,14,2
1554.json,6,-1,42,-1,0,15,19,8,1,2
1554.json,6,-1,42,-1,0,15,19,8,2,2
1554.json,6,-1,42,-1,0,15,19,8,3,2
1554.json,6,-1,42,-1,0,15,19,8,4,2
1554.json,6,-1,42,-1,0,15,19,8,5,2
1554.json,6,-1,42,-1,0,15,19,8,6,2
1554.json,6,-1,42,-1,0,15,19,8,10,2
1554.json,6,-1,42,-1,0,15,19,8,12,2
1554.json,6,-1,42,-1,0,15,19,8,14,2
1554.json,6,-1,42,-1,0,17,8,8,1,2
1554.json,6,-1,42,-1,0,17,8,8,2,2
1554.json,6,-1,42,-1,0,17,8,8,3,2
1554.json,6,-1,42,-1,0,17,8,8,4,2
1554.json,6,-1,42,-1,0,17,8,8,5,2
1554.json,6,-1,42,-1,0,17,8,8,6,2
1554.json,6,-1,42,-1,0,17,8,8,10,2
1554.json,6,-1,42,-1,0,17,8,8,12,2
1554.json,6,-1,42,-1,0,17,8,8,14,2
1554.json,6,-1,42,-1,0,17,10,8,1,2
1554.json,6,-1,42,-1,0,17,10,8,2,2
1554.json,6,-1,42,-1,0,17,10,8,3,2
1554.json,6,-1,42,-1,0,17,10,8,4,2
1554.json,6,-1,42,-1,0,17,10,8,5,2
1554.json,6,-1,42,-1,0,17,10,8,6,2
1554.json,6,-1,42,-1,0,17,10,8,10,2
1554.json,6,-1,42,-1,0,17,10,8,12,2
1554.json,6,-1,42,-1,0,17,10,8,14,2
1554.json,6,-1,42,-1,0,17,19,8,1,2
1554.json,6,-1,42,-1,0,17,19,8,2,2
1554.json,6,-1,42,-1,0,17,19,8,3,2
1554.json,6,-1,42,-1,0,17,19,8,4,2
1554.json,6,-1,42,-1,0,17,19,8,5,2
1554.json,6,-1,42,-1,0,17,19,8,6,2
1554.json,6,-1,42,-1,0,17,19,8,10,2
1554.json,6,-1,42,-1,0,17,19,8,12,2
1554.json,6,-1,42,-1,0,17,19,8,14,2
1555.json,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1559.json,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1560.json,-1,-1,52,-1,-1,-1,8,-1,-1,2
1560.json,-1,-1,52,-1,-1,-1,10,-1,-1,2
1563.json,-1,-1,-1,-1,-1,17,-1,6,-1,2
1569.json,-1,-1,-1,-1,-1,-1,-1,-1,-1,2
1572.json,3,-1,52,-1,-1,-1,8,-1,-1,2
1572.json,3,-1,52,-1,-1,-1,10,-1,-1,2
1574.json,6,-1,33,-1,-1,1,3,4,1,2
1574.json,6,-1,33,-1,-1,1,3,4,13,2
1574.json,6,-1,33,-1,-1,1,4,4,1,2
1574.json,6,-1,33,-1,-1,1,4,4,13,2
1574.json,6,-1,33,-1,-1,1,5,4,1,2
1574.json,6,-1,33,-1,-1,1,5,4,13,2
1574.json,6,-1,33,-1,-1,1,8,4,1,2
1574.json,6,-1,33,-1,-1,1,8,4,13,2
1574.json,6,-1,33,-1,-1,1,10,4,1,2
1574.json,6,-1,33,-1,-1,1,10,4,13,2
1574.json,6,-1,33,-1,-1,1,15,4,1,2
1574.json,6,-1,33,-1,-1,1,15,4,13,2
1574.json,6,-1,33,-1,-1,3,3,4,1,2
1574.json,6,-1,33,-1,-1,3,3,4,13,2
1574.json,6,-1,33,-1,-1,3,4,4,1,2
1574.json,6,-1,33,-1,-1,3,4,4,13,2
1574.json,6,-1,33,-1,-1,3,5,4,1,2
1574.json,6,-1,33,-1,-1,3,5,4,13,2
1574.json,6,-1,33,-1,-1,3,8,4,1,2
1574.json,6,-1,33,-1,-1,3,8,4,13,2
1574.json,6,-1,33,-1,-1,3,10,4,1,2
1574.json,6,-1,33,-1,-1,3,10,4,13,2
1574.json,6,-1,33,-1,-1,3,15,4,1,2
1574.json,6,-1,33,-1,-1,3,15,4,13,2
1574.json,6,-1,36,-1,-1,1,3,4,1,2
1574.json,6,-1,36,-1,-1,1,3,4,13,2
1574.json,6,-1,36,-1,-1,1,4,4,1,2
1574.json,6,-1,36,-1,-1,1,4,4,13,2
1574.json,6,-1,36,-1,-1,1,5,4,1,2
1574.json,6,-1,36,-1,-1,1,5,4,13,2
1574.json,6,-1,36,-1,-1,1,8,4,1,2
1574.json,6,-1,36,-1,-1,1,8,4,13,2
1574.json,6,-1,36,-1,-1,1,10,4,1,2
1574.json,6,-1,36,-1,-1,1,10,4,13,2
1574.json,6,-1,36,-1,-1,1,15,4,1,2
1574.json,6,-1,36,-1,-1,1,15,4,13,2
1574.json,6,-1,36,-1,-1,3,3,4,1,2
1574.json,6,-1,36,-1,-1,3,3,4,13,2
1574.json,6,-1,36,-1,-1,3,4,4,1,2
1574.json,6,-1,36,-1,-1,3,4,4,13,2
1574.json,6,-1,36,-1,-1,3,5,4,1,2
1574.json,6,-1,36,-1,-1,3,5,4,13,2
1574.json,6,-1,36,-1,-1,3,8,4,1,2
1574.json,6,-1,36,-1,-1,3,8,4,13,2
1574.json,6,-1,36,-1,-1,3,10,4,1,2
1574.json,6,-1,36,-1,-1,3,10,4,13,2
1574.json,6,-1,36,-1,-1,3,15,4,1,2
1574.json,6,-1,36,-1,-1,3,15,4,13,2
1575.json,-1,-1,52,-1,-1,-1,-1,-1,-1,-1
158.json,6,-1,38,-1,0,3,20,7,1,4
158.json,6,-1,38,-1,0,12,20,7,1,4
1580.json,1,-1,30,-1,-1,1,8,-1,1,2
1580.json,1,-1,30,-1,-1,1,8,-1,13,2
1580.json,1,-1,30,-1,-1,1,10,-1,1,2
1580.json,1,-1,30,-1,-1,1,10,-1,13,2
1580.json,1,-1,30,-1,-1,1,20,-1,1,2
1580.json,1,-1,30,-1,-1,1,20,-1,13,2
1580.json,1,-1,30,-1,-1,4,8,-1,1,2
1580.json,1,-1,30,-1,-1,4,8,-1,13,2
1580.json,1,-1,30,-1,-1,4,10,-1,1,2
1580.json,1,-1,30,-1,-1,4,10,-1,13,2
1580.json,1,-1,30,-1,-1,4,20,-1,1,2
1580.json,1,-1,30,-1,-1,4,20,-1,13,2
1581.json,-1,-1,-1,-1,-1,-1,8,-1,-1,-1
1581.json,-1,-1,-1,-1,-1,-1,10,-1,-1,-1
1586.json,-1,-1,-1,-1,-1,-1,8,-1,-1,-1
1586.json,-1,-1,-1,-1,-1,-1,10,-1,-1,-1
1588.json,6,-1,41,-1,-1,17,0,7,8,4
1588.json,6,-1,41,-1,-1,17,0,7,1,4
1588.json,6,-1,41,-1,-1,17,0,7,9,4
1588.json,6,-1,41,-1,-1,17,17,7,8,4
1588.json,6,-1,41,-1,-1,17,17,7,1,4
1588.json,6,-1,41,-1,-1,17,17,7,9,4
1588.json,6,-1,41,-1,-1,17,18,7,8,4
1588.json,6,-1,41,-1,-1,17,18,7,1,4
1588.json,6,-1,41,-1,-1,17,18,7,9,4
1588.json,6,-1,41,-1,-1,17,19,7,8,4
1588.json,6,-1,41,-1,-1,17,19,7,1,4
1588.json,6,-1,41,-1,-1,17,19,7,9,4
1588.json,6,-1,41,-1,-1,17,22,7,8,4
1588.json,6,-1,41,-1,-1,17,22,7,1,4
1588.json,6,-1,41,-1,-1,17,22,7,9,4
1588.json,6,-1,41,-1,-1,12,0,7,8,4
1588.json,6,-1,41,-1,-1,12,0,7,1,4
1588.json,6,-1,41,-1,-1,12,0,7,9,4
1588.json,6,-1,41,-1,-1,12,17,7,8,4
1588.json,6,-1,41,-1,-1,12,17,7,1,4
1588.json,6,-1,41,-1,-1,12,17,7,9,4
1588.json,6,-1,41,-1,-1,12,18,7,8,4
1588.json,6,-1,41,-1,-1,12,18,7,1,4
1588.json,6,-1,41,-1,-1,12,18,7,9,4
1588.json,6,-1,41,-1,-1,12,19,7,8,4
1588.json,6,-1,41,-1,-1,12,19,7,1,4
1588.json,6,-1,41,-1,-1,12,19,7,9,4
1588.json,6,-1,41,-1,-1,12,22,7,8,4
1588.json,6,-1,41,-1,-1,12,22,7,1,4
1588.json,6,-1,41,-1,-1,12,22,7,9,4
1591.json,1,-1,2,-1,1,17,2,6,6,4
1591.json,1,-1,2,-1,1,17,19,6,6,4
1591.json,1,-1,2,-1,1,17,20,6,6,4
1591.json,1,-1,2,-1,1,3,2,6,6,4
1591.json,1,-1,2,-1,1,3,19,6,6,4
1591.json,1,-1,2,-1,1,3,20,6,6,4
1591.json,1,-1,2,-1,1,12,2,6,6,4
1591.json,1,-1,2,-1,1,12,19,6,6,4
1591.json,1,-1,2,-1,1,12,20,6,6,4
1594.json,6,-1,52,-1,-1,5,-1,-1,-1,-1
1594.json,6,-1,52,-1,-1,6,-1,-1,-1,-1
1594.json,6,-1,52,-1,-1,7,-1,-1,-1,-1
1594.json,6,-1,52,-1,-1,8,-1,-1,-1,-1
1594.json,6,-1,52,-1,-1,9,-1,-1,-1,-1
1594.json,6,-1,52,-1,-1,15,-1,-1,-1,-1
1604.json,6,-1,46,-1,1,3,0,5,8,2
1604.json,6,-1,46,-1,1,3,0,5,1,2
1604.json,6,-1,46,-1,1,3,0,5,7,2
1604.json,6,-1,46,-1,1,3,3,5,8,2
1604.json,6,-1,46,-1,1,3,3,5,1,2
1604.json,6,-1,46,-1,1,3,3,5,7,2
1604.json,6,-1,46,-1,1,3,4,5,8,2
1604.json,6,-1,46,-1,1,3,4,5,1,2
1604.json,6,-1,46,-1,1,3,4,5,7,2
1604.json,6,-1,46,-1,1,3,5,5,8,2
1604.json,6,-1,46,-1,1,3,5,5,1,2
1604.json,6,-1,46,-1,1,3,5,5,7,2
1604.json,6,-1,46,-1,1,3,8,5,8,2
1604.json,6,-1,46,-1,1,3,8,5,1,2
1604.json,6,-1,46,-1,1,3,8,5,7,2
1604.json,6,-1,46,-1,1,3,10,5,8,2
1604.json,6,-1,46,-1,1,3,10,5,1,2
1604.json,6,-1,46,-1,1,3,10,5,7,2
1604.json,6,-1,46,-1,1,3,15,5,8,2
1604.json,6,-1,46,-1,1,3,15,5,1,2
1604.json,6,-1,46,-1,1,3,15,5,7,2
1604.json,6,-1,46,-1,1,3,17,5,8,2
1604.json,6,-1,46,-1,1,3,17,5,1,2
1604.json,6,-1,46,-1,1,3,17,5,7,2
1604.json,6,-1,46,-1,1,5,0,5,8,2
1604.json,6,-1,46,-1,1,5,0,5,1,2
1604.json,6,-1,46,-1,1,5,0,5,7,2
1604.json,6,-1,46,-1,1,5,3,5,8,2
1604.json,6,-1,46,-1,1,5,3,5,1,2
1604.json,6,-1,46,-1,1,5,3,5,7,2
1604.json,6,-1,46,-1,1,5,4,5,8,2
1604.json,6,-1,46,-1,1,5,4,5,1,2
1604.json,6,-1,46,-1,1,5,4,5,7,2
1604.json,6,-1,46,-1,1,5,5,5,8,2
1604.json,6,-1,46,-1,1,5,5,5,1,2
1604.json,6,-1,46,-1,1,5,5,5,7,2
1604.json,6,-1,46,-1,1,5,8,5,8,2
1604.json,6,-1,46,-1,1,5,8,5,1,2
1604.json,6,-1,46,-1,1,5,8,5,7,2
1604.json,6,-1,46,-1,1,5,10,5,8,2
1604.json,6,-1,46,-1,1,5,10,5,1,2
1604.json,6,-1,46,-1,1,5,10,5,7,2
1604.json,6,-1,46,-1,1,5,15,5,8,2
1604.json,6,-1,46,-1,1,5,15,5,1,2
1604.json,6,-1,46,-1,1,5,15,5,7,2
1604.json,6,-1,46,-1,1,5,17,5,8,2
1604.json,6,-1,46,-1,1,5,17,5,1,2
1604.json,6,-1,46,-1,1,5,17,5,7,2
1604.json,6,-1,46,-1,1,6,0,5,8,2
1604.json,6,-1,46,-1,1,6,0,5,1,2
1604.json,6,-1,46,-1,1,6,0,5,7,2
1604.json,6,-1,46,-1,1,6,3,5,8,2
1604.json,6,-1,46,-1,1,6,3,5,1,2
1604.json,6,-1,46,-1,1,6,3,5,7,2
1604.json,6,-1,46,-1,1,6,4,5,8,2
1604.json,6,-1,46,-1,1,6,4,5,1,2
1604.json,6,-1,46,-1,1,6,4,5,7,2
1604.json,6,-1,46,-1,1,6,5,5,8,2
1604.json,6,-1,46,-1,1,6,5,5,1,2
1604.json,6,-1,46,-1,1,6,5,5,7,2
1604.json,6,-1,46,-1,1,6,8,5,8,2
1604.json,6,-1,46,-1,1,6,8,5,1,2
1604.json,6,-1,46,-1,1,6,8,5,7,2
1604.json,6,-1,46,-1,1,6,10,5,8,2
1604.json,6,-1,46,-1,1,6,10,5,1,2
1604.json,6,-1,46,-1,1,6,10,5,7,2
1604.json,6,-1,46,-1,1,6,15,5,8,2
1604.json,6,-1,46,-1,1,6,15,5,1,2
1604.json,6,-1,46,-1,1,6,15,5,7,2
1604.json,6,-1,46,-1,1,6,17,5,8,2
1604.json,6,-1,46,-1,1,6,17,5,1,2
1604.json,6,-1,46,-1,1,6,17,5,7,2
1604.json,6,-1,46,-1,1,7,0,5,8,2
1604.json,6,-1,46,-1,1,7,0,5,1,2
1604.json,6,-1,46,-1,1,7,0,5,7,2
1604.json,6,-1,46,-1,1,7,3,5,8,2
1604.json,6,-1,46,-1,1,7,3,5,1,2
1604.json,6,-1,46,-1,1,7,3,5,7,2
1604.json,6,-1,46,-1,1,7,4,5,8,2
1604.json,6,-1,46,-1,1,7,4,5,1,2
1604.json,6,-1,46,-1,1,7,4,5,7,2
1604.json,6,-1,46,-1,1,7,5,5,8,2
1604.json,6,-1,46,-1,1,7,5,5,1,2
1604.json,6,-1,46,-1,1,7,5,5,7,2
1604.json,6,-1,46,-1,1,7,8,5,8,2
1604.json,6,-1,46,-1,1,7,8,5,1,2
1604.json,6,-1,46,-1,1,7,8,5,7,2
1604.json,6,-1,46,-1,1,7,10,5,8,2
1604.json,6,-1,46,-1,1,7,10,5,1,2
1604.json,6,-1,46,-1,1,7,10,5,7,2
